-5.40000000055811,0,0,0.945000000003169,0.945000000003169
-0,-6.12,-13.4298888888889,0,0
0,0.2295,-6.230925,0,0
31.5000000032556,0,0,-11.025000000037,0
31.5000000032556,0,0,0,-11.025000000037
